PBR,PER,ROE,매출액,배당수익율,부채비율,순이익,순이익율,시장구분,업종구분,종목명,종목코드,투자의견,현재가
,,,,,,,,코스닥,,마크로젠,"""038290""",,"20,000"
,,,,,,,,코스닥,,메가스터디,"""072870""",,"11,530"
,,,,,,,,코스닥,,메디포스트,"""078160""",,"14,750"
,,,,,,,,코스닥,,모다이노칩,"""080420""",,"3,290"
,,,,,,,,코스닥,,모델솔루션,"""417970""",,"20,900"
,,,,,,,,코스닥,,모바일어플라이언스,"""087260""",,"3,060"
,,,,,,,,코스닥,,모비릭스,"""348030""",,"10,810"
,,,,,,,,코스닥,,미투온,"""201490""",,"3,760"
,,,,,,,,코스닥,,미투젠,"""950190""",,"13,600"
,,,,,,,,코스닥,,바디텍메드,"""206640""",,"12,140"
,,,,,,,,코스닥,,바이오니아,"""064550""",,"72,900"
,,,,,,,,코스닥,,바이오로그디바이스,"""208710""",,934
,,,,,,,,코스닥,,바이오솔루션,"""086820""",,"12,230"
,,,,,,,,코스닥,,버킷스튜디오,"""066410""",,"1,153"
,,,,,,,,코스닥,,뷰노,"""338220""",,"17,640"
,,,,,,,,코스닥,,브이원텍,"""251630""",,"9,480"
,,,,,,,,코스닥,,블레이드 Ent,"""044480""",,"1,195"
,,,,,,,,코스닥,,비나텍,"""126340""",,"67,100"
,,,,,,,,코스닥,,비보존 제약,"""082800""",,888
,,,,,,,,코스닥,,비스토스,"""419540""",,"2,310"
,,,,,,,,코스닥,,비엔케이제1호스팩,"""445360""",,"2,095"
,,,,,,,,코스닥,,비엘팜텍,"""065170""",,712
,,,,,,,,코스닥,,삼성스팩6호,"""425290""",,"2,975"
,,,,,,,,코스닥,,삼영에스앤씨,"""361670""",,"7,840"
,,,,,,,,코스닥,,서플러스글로벌,"""140070""",,"3,715"
,,,,,,,,코스닥,,서울전자통신,"""027040""",,579
,,,,,,,,코스닥,,성광벤드,"""014620""",,"12,130"
,,,,,,,,코스닥,,서한,"""011370""",,"1,087"
,,,,,,,,코스닥,,세코닉스,"""053450""",,"6,290"
,,,,,,,,코스닥,,성우전자,"""081580""",,"2,860"
,,,,,,,,코스닥,,세토피아,"""222810""",,"3,410"
,,,,,,,,코스닥,,센코,"""347000""",,"14,960"
,,,,,,,,코스닥,,소마젠,"""950200""",,"6,870"
,,,,,,,,코스닥,,솔본,"""035610""",,"4,475"
,,,,,,,,코스닥,,스마트솔루션즈,"""136510""",,"11,600"
,,,,,,,,코스닥,,시공테크,"""020710""",,"4,215"
,,,,,,,,코스닥,,신진에스엠,"""138070""",,"2,625"
,,,,,,,,코스닥,,신흥에스이씨,"""243840""",,"46,750"
,,,,,,,,코스닥,,심텍홀딩스,"""036710""",,"2,815"
,,,,,,,,코스닥,,쎌바이오텍,"""049960""",,"13,720"
,,,,,,,,코스닥,,씨유메디칼,"""115480""",,"1,134"
,,,,,,,,코스닥,,아미노로직스,"""074430""",,"1,757"
,,,,,,,,코스닥,,아바텍,"""149950""",,"15,240"
,,,,,,,,코스닥,,아이디스,"""143160""",,"22,500"
,,,,,,,,코스닥,,아이씨에이치,"""368600""",,"6,670"
,,,,,,,,코스닥,,아이앤씨,"""052860""",,"2,475"
,,,,,,,,코스닥,,아이에이,"""038880""",,574
,,,,,,,,코스닥,,아이티엠반도체,"""084850""",,"26,000"
,,,,,,,,코스닥,,아진엑스텍,"""059120""",,"9,000"
,,,,,,,,코스닥,,아프리카TV,"""067160""",,"78,000"
,,,,,,,,코스닥,,안트로젠,"""065660""",,"19,230"
,,,,,,,,코스닥,,알엔투테크놀로지,"""148250""",,"7,920"
,,,,,,,,코스닥,,압타머사이언스,"""291650""",,"3,655"
,,,,,,,,코스닥,,액토즈소프트,"""052790""",,"6,820"
,,,,,,,,코스닥,,앤씨앤,"""092600""",,"1,598"
,,,,,,,,코스닥,,에스디시스템,"""121890""",,739
,,,,,,,,코스닥,,에스맥,"""097780""",,"1,334"
,,,,,,,,코스닥,,에스앤에스텍,"""101490""",,"49,150"
,,,,,,,,코스닥,,에스티아이,"""039440""",,"11,700"
,,,,,,,,코스닥,,에이팩트,"""200470""",,"2,825"
,,,,,,,,코스닥,,에이치케이,"""044780""",,"1,876"
,,,,,,,,코스닥,,엔에스엔,"""031860""",,"1,062"
,,,,,,,,코스닥,,엔에이치스팩27호,"""440820""",,"2,100"
,,,,,,,,코스닥,,엘앤케이바이오,"""156100""",,"6,910"
,,,,,,,,코스닥,,오리콤,"""010470""",,"16,490"
,,,,,,,,코스닥,,오비고,"""352910""",,"11,670"
,,,,,,,,코스닥,,오이솔루션,"""138080""",,"16,210"
,,,,,,,,코스닥,,오파스넷,"""173130""",,"14,220"
,,,,,,,,코스닥,,오픈엣지테크놀로지,"""394280""",,"16,940"
,,,,,,,,코스닥,,와이솔,"""122990""",,"6,540"
,,,,,,,,코스닥,,우리기술,"""032820""",,"1,555"
,,,,,,,,코스닥,,우리벤처파트너스,"""298870""",,"2,545"
,,,,,,,,코스닥,,우리이앤엘,"""153490""",,"1,128"
,,,,,,,,코스닥,,우리손에프앤지,"""073560""",,"1,828"
,,,,,,,,코스닥,,우리기술투자,"""041190""",,"4,035"
,,,,,,,,코스닥,,원티드랩,"""376980""",,"13,540"
,,,,,,,,코스닥,,원풍,"""008370""",,"4,420"
,,,,,,,,코스닥,,월덱스,"""101160""",,"21,500"
,,,,,,,,코스닥,,웰크론한텍,"""076080""",,"4,965"
,,,,,,,,코스닥,,웹스,"""196700""",,"2,480"
,,,,,,,,코스닥,,위니아에이드,"""377460""",,"5,910"
,,,,,,,,코스닥,,유니셈,"""036200""",,"7,420"
,,,,,,,,코스닥,,윙입푸드,"""900340""",,966
,,,,,,,,코스닥,,유비온,"""084440""",,"1,525"
,,,,,,,,코스닥,,유아이엘,"""049520""",,"4,325"
,,,,,,,,코스닥,,유에스티,"""263770""",,"4,085"
,,,,,,,,코스닥,,유진기업,"""023410""",,"3,375"
,,,,,,,,코스닥,,유진로봇,"""056080""",,"5,970"
,,,,,,,,코스닥,,유틸렉스,"""263050""",,"5,230"
,,,,,,,,코스닥,,이녹스첨단소재,"""272290""",,"39,350"
,,,,,,,,코스닥,,이라이콤,"""041520""",,"5,250"
,,,,,,,,코스닥,,이브이첨단소재,"""131400""",,"6,840"
,,,,,,,,코스닥,,이엔에프테크놀로지,"""102710""",,"20,750"
,,,,,,,,코스닥,,인베니아,"""079950""",,"1,683"
,,,,,,,,코스닥,,인벤티지랩,"""389470""",,"10,240"
,,,,,,,,코스닥,,인크로스,"""216050""",,"14,290"
,,,,,,,,코스닥,,일진파워,"""094820""",,"13,560"
,,,,,,,,코스닥,,정원엔시스,"""045510""",,"1,317"
,,,,,,,,코스닥,,제노포커스,"""187420""",,"4,490"
,,,,,,,,코스닥,,제닉,"""123330""",,"4,940"
,,,,,,,,코스닥,,제룡산업,"""147830""",,"4,065"
,,,,,,,,코스닥,,제이앤티씨,"""204270""",,"8,070"
,,,,,,,,코스닥,,제이엔케이히터,"""126880""",,"6,870"
,,,,,,,,코스닥,,중앙디앤엠,"""051980""",,"4,910"
,,,,,,,,코스닥,,제이오,"""418550""",,"28,450"
,,,,,,,,코스닥,,중앙에너비스,"""000440""",,"18,520"
,,,,,,,,코스닥,,지앤비에스 에코,"""382800""",,"18,980"
,,,,,,,,코스닥,,지엘팜텍,"""204840""",,868
,,,,,,,,코스닥,,창해에탄올,"""004650""",,"10,360"
,,,,,,,,코스닥,,커넥트웨이브,"""119860""",,"14,170"
,,,,,,,,코스닥,,커머스마이너,"""223310""",,"3,320"
,,,,,,,,코스닥,,컬러레이,"""900310""",,"1,004"
,,,,,,,,코스닥,,케이알엠,"""093640""",,"8,430"
,,,,,,,,코스닥,,케이엠,"""083550""",,"5,610"
,,,,,,,,코스닥,,케이프,"""064820""",,"3,530"
,,,,,,,,코스닥,,코데즈컴바인,"""047770""",,"2,325"
,,,,,,,,코스닥,,코디,"""080530""",,"1,289"
,,,,,,,,코스닥,,코리아에프티,"""123410""",,"3,020"
,,,,,,,,코스닥,,코센,"""009730""",,"4,620"
,,,,,,,,코스닥,,코스텍시스,"""355150""",,"3,280"
,,,,,,,,코스닥,,콜마비앤에이치,"""200130""",,"21,950"
,,,,,,,,코스닥,,큐라클,"""365270""",,"10,740"
,,,,,,,,코스닥,,크레버스,"""096240""",,"18,890"
,,,,,,,,코스닥,,클라우드에어,"""036170""",,885
,,,,,,,,코스닥,,키네마스터,"""139670""",,"6,680"
,,,,,,,,코스닥,,키움제6호스팩,"""413600""",,"2,190"
,,,,,,,,코스닥,,타이거일렉,"""219130""",,"22,700"
,,,,,,,,코스닥,,탑코미디어,"""134580""",,"5,300"
,,,,,,,,코스닥,,테스,"""095610""",,"21,050"
,,,,,,,,코스닥,,톱텍,"""108230""",,"8,780"
,,,,,,,,코스닥,,툴젠,"""199800""",,"47,800"
,,,,,,,,코스닥,,티피씨글로벌,"""130740""",,"3,045"
,,,,,,,,코스닥,,파워로직스,"""047310""",,"5,980"
,,,,,,,,코스닥,,파트론,"""091700""",,"8,120"
,,,,,,,,코스닥,,파인엠텍,"""441270""",,"10,310"
,,,,,,,,코스닥,,포인트엔지니어링,"""256630""",,"2,040"
,,,,,,,,코스닥,,프리엠스,"""053160""",,"8,050"
,,,,,,,,코스닥,,플랜티넷,"""075130""",,"2,450"
,,,,,,,,코스닥,,피앤씨테크,"""237750""",,"6,100"
,,,,,,,,코스닥,,핀텔,"""291810""",,"6,110"
,,,,,,,,코스닥,,하나금융20호스팩,"""400560""",,"2,280"
,,,,,,,,코스닥,,하나금융24호스팩,"""430230""",,"2,075"
,,,,,,,,코스닥,,하나금융25호스팩,"""435620""",,"9,710"
,,,,,,,,코스닥,,하림지주,"""003380""",,"9,020"
,,,,,,,,코스닥,,하이제6호스팩,"""377400""",,"2,240"
,,,,,,,,코스닥,,한국가구,"""004590""",,"4,275"
,,,,,,,,코스닥,,한국비엔씨,"""256840""",,"3,945"
,,,,,,,,코스닥,,한국캐피탈,"""023760""",,688
,,,,,,,,코스닥,,한국팩키지,"""037230""",,"2,470"
,,,,,,,,코스닥,,한글과컴퓨터,"""030520""",,"13,940"
,,,,,,,,코스닥,,한양이엔지,"""045100""",,"14,800"
,,,,,,,,코스닥,,한일진공,"""123840""",,450
,,,,,,,,코스닥,,한일화학,"""007770""",,"26,050"
,,,,,,,,코스닥,,한화플러스제3호스팩,"""430460""",,"2,040"
,,,,,,,,코스닥,,현대공업,"""170030""",,"8,620"
,,,,,,,,코스닥,,현대무벡스,"""319400""",,"4,635"
,,,,,,,,코스닥,,휴온스,"""243070""",,"33,400"
,,,,,,,,코넥스,,HLB사이언스,"""343090""",,"2,390"
,,,,,,,,코넥스,,노보믹스,"""283100""",,"4,880"
,,,,,,,,코넥스,,노브메타파마,"""229500""",,"14,900"
,,,,,,,,코넥스,,대동고려삼,"""178600""",,"3,685"
,,,,,,,,코넥스,,더콘텐츠온,"""302920""",,"5,600"
,,,,,,,,코넥스,,라피치,"""403360""",,"15,010"
,,,,,,,,코넥스,,로지스몬,"""223220""",,400
,,,,,,,,코넥스,,루트락,"""253610""",,"1,997"
,,,,,,,,코넥스,,무진메디,"""322970""",,"3,290"
,,,,,,,,코넥스,,볼빅,"""206950""",,"2,135"
,,,,,,,,코넥스,,뿌리깊은나무들,"""266170""",,770
,,,,,,,,코넥스,,시큐센,"""232830""",,"4,450"
,,,,,,,,코넥스,,씨엔티드림,"""286000""",,"3,050"
,,,,,,,,코넥스,,엔솔바이오사이언스,"""140610""",,"12,000"
,,,,,,,,코넥스,,이성씨엔아이,"""379390""",,"8,990"
,,,,,,,,코넥스,,지에프씨생명과학,"""388610""",,"15,500"
,,,,,,,,코넥스,,질경이,"""233990""",,599
,,,,,,,,코넥스,,켈스,"""402420""",,"12,900"
,,,,,,,,코넥스,,크로넥스,"""215570""",,"2,100"
,,,,,,,,코넥스,,틸론,"""217880""",,"15,450"
,,,,,,,,코넥스,,판도라티비,"""202960""",,888
,,,,,,,,코넥스,,퓨쳐메디신,"""341170""",,"6,000"
,,,,,,,,코넥스,,플럼라인생명과학,"""222670""",,"5,510"
,,,,,,,,코넥스,,피노텍,"""150440""",,994
,,,,,,,,코스피,,BYC,"""001460""",,"448,000"
,,,,,,,,코스피,,DRB동일,"""004840""",,"4,500"
,,,,,,,,코스피,,GKL,"""114090""",,"18,820"
,,,,,,,,코스피,,GS글로벌,"""001250""",,"3,120"
,,,,,,,,코스피,,HDC랩스,"""039570""",,"8,280"
,,,,,,,,코스피,,HL D&I,"""014790""",,"2,530"
,,,,,,,,코스피,,HL만도,"""204320""",,"44,700"
,,,,,,,,코스피,,JB금융지주,"""175330""",,"8,250"
,,,,,,,,코스피,,KB스타리츠,"""432320""",,"4,350"
,,,,,,,,코스피,,KC코트렐,"""119650""",,"3,650"
,,,,,,,,코스피,,KSS해운,"""044450""",,"8,070"
,,,,,,,,코스피,,LG,"""003550""",,"89,100"
,,,,,,,,코스피,,LS전선아시아,"""229640""",,"6,860"
,,,,,,,,코스피,,NAVER,"""035420""",,"196,400"
,,,,,,,,코스피,,NH프라임리츠,"""338100""",,"4,320"
,,,,,,,,코스피,,PI첨단소재,"""178920""",,"32,450"
,,,,,,,,코스피,,SGC에너지,"""005090""",,"29,600"
,,,,,,,,코스피,,SHD,"""001770""",,"29,750"
,,,,,,,,코스피,,STX엔진,"""077970""",,"12,850"
,,,,,,,,코스피,,가온전선,"""000500""",,"16,370"
,,,,,,,,코스피,,강남제비스코,"""000860""",,"26,250"
,,,,,,,,코스피,,계양전기,"""012200""",,"2,280"
,,,,,,,,코스피,,광명전기,"""017040""",,"2,680"
,,,,,,,,코스피,,그린케미칼,"""083420""",,"11,020"
,,,,,,,,코스피,,금호에이치티,"""214330""",,815
,,,,,,,,코스피,,기업은행,"""024110""",,"10,000"
,,,,,,,,코스피,,깨끗한나라,"""004540""",,"2,690"
,,,,,,,,코스피,,넷마블,"""251270""",,"68,000"
,,,,,,,,코스피,,노루홀딩스,"""000320""",,"10,140"
,,,,,,,,코스피,,대동,"""000490""",,"10,700"
,,,,,,,,코스피,,대상홀딩스,"""084690""",,"7,380"
,,,,,,,,코스피,,대웅,"""003090""",,"15,100"
,,,,,,,,코스피,,대유플러스,"""000300""",,963
,,,,,,,,코스피,,대창단조,"""015230""",,"7,490"
,,,,,,,,코스피,,대현,"""016090""",,"2,200"
,,,,,,,,코스피,,동부건설,"""005960""",,"6,910"
,,,,,,,,코스피,,동아쏘시오홀딩스,"""000640""",,"82,800"
,,,,,,,,코스피,,동일고무벨트,"""163560""",,"6,280"
,,,,,,,,코스피,,동일산업,"""004890""",,"219,000"
,,,,,,,,코스피,,두올,"""016740""",,"2,985"
,,,,,,,,코스피,,드림텍,"""192650""",,"9,490"
,,,,,,,,코스피,,디씨엠,"""024090""",,"14,350"
,,,,,,,,코스피,,롯데손해보험,"""000400""",,"1,520"
,,,,,,,,코스피,,롯데쇼핑,"""023530""",,"79,400"
,,,,,,,,코스피,,무림페이퍼,"""009200""",,"2,665"
,,,,,,,,코스피,,문배철강,"""008420""",,"3,460"
,,,,,,,,코스피,,미래산업,"""025560""",,"27,900"
,,,,,,,,코스피,,미래에셋증권,"""006800""",,"6,770"
,,,,,,,,코스피,,보해양조,"""000890""",,607
,,,,,,,,코스피,,삼성FN리츠,"""448730""",,"5,090"
,,,,,,,,코스피,,삼성SDI,"""006400""",,"684,000"
,,,,,,,,코스피,,삼성전기,"""009150""",,"137,400"
,,,,,,,,코스피,,삼성중공업,"""010140""",,"5,360"
,,,,,,,,코스피,,삼화콘덴서,"""001820""",,"43,350"
,,,,,,,,코스피,,상신브레이크,"""041650""",,"3,120"
,,,,,,,,코스피,,서울가스,"""017390""",,"104,200"
,,,,,,,,코스피,,선도전기,"""007610""",,"3,000"
,,,,,,,,코스피,,세기상사,"""002420""",,"8,400"
,,,,,,,,코스피,,세방전지,"""004490""",,"54,100"
,,,,,,,,코스피,,수산인더스트리,"""126720""",,"21,900"
,,,,,,,,코스피,,신흥,"""004080""",,"14,330"
,,,,,,,,코스피,,아센디오,"""012170""",,758
,,,,,,,,코스피,,아시아나항공,"""020560""",,"12,900"
,,,,,,,,코스피,,에스원,"""012750""",,"57,800"
,,,,,,,,코스피,,에이플러스에셋,"""244920""",,"5,040"
,,,,,,,,코스피,,엔에이치스팩19호,"""380440""",,"9,880"
,,,,,,,,코스피,,엔케이,"""085310""",,929
,,,,,,,,코스피,,우진아이엔에스,"""010400""",,"5,690"
,,,,,,,,코스피,,웅진씽크빅,"""095720""",,"3,115"
,,,,,,,,코스피,,유수홀딩스,"""000700""",,"6,770"
,,,,,,,,코스피,,유엔젤,"""072130""",,"4,095"
,,,,,,,,코스피,,유유제약,"""000220""",,"6,050"
,,,,,,,,코스피,,율촌화학,"""008730""",,"39,500"
,,,,,,,,코스피,,이지스레지던스리츠,"""350520""",,"3,800"
,,,,,,,,코스피,,일신방직,"""003200""",,"13,500"
,,,,,,,,코스피,,일양약품,"""007570""",,"17,580"
,,,,,,,,코스피,,일진디스플,"""020760""",,"1,201"
,,,,,,,,코스피,,잇츠한불,"""226320""",,"14,960"
,,,,,,,,코스피,,전방,"""000950""",,"34,650"
,,,,,,,,코스피,,제주항공,"""089590""",,"14,040"
,,,,,,,,코스피,,조일알미늄,"""018470""",,"2,955"
,,,,,,,,코스피,,종근당,"""185750""",,"86,800"
,,,,,,,,코스피,,진원생명과학,"""011000""",,"6,040"
,,,,,,,,코스피,,진흥기업,"""002780""",,"1,224"
,,,,,,,,코스피,,천일고속,"""000650""",,"54,700"
,,,,,,,,코스피,,체시스,"""033250""",,916
,,,,,,,,코스피,,KT&G,"""033780""",,"85,400"
,,,,,,,,코스피,,코스맥스비티아이,"""044820""",,"8,520"
,,,,,,,,코스피,,테이팩스,"""055490""",,"55,100"
,,,,,,,,코스피,,평화홀딩스,"""010770""",,"3,480"
,,,,,,,,코스피,,포스코스틸리온,"""058430""",,"52,200"
,,,,,,,,코스피,,풍산,"""103140""",,"43,150"
,,,,,,,,코스피,,하나금융지주,"""086790""",,"41,750"
,,,,,,,,코스피,,하이브,"""352820""",,"290,000"
,,,,,,,,코스피,,한국가스공사,"""036460""",,"26,900"
,,,,,,,,코스피,,한국내화,"""010040""",,"4,280"
,,,,,,,,코스피,,한국석유,"""004090""",,"10,850"
,,,,,,,,코스피,,한국쉘석유,"""002960""",,"230,000"
,,,,,,,,코스피,,한국특강,"""007280""",,"2,005"
,,,,,,,,코스피,,한성기업,"""003680""",,"5,480"
,,,,,,,,코스피,,한세실업,"""105630""",,"16,630"
,,,,,,,,코스피,,한세예스24홀딩스,"""016450""",,"4,635"
,,,,,,,,코스피,,한솔PNS,"""010420""",,"1,409"
,,,,,,,,코스피,,한익스프레스,"""014130""",,"6,200"
,,,,,,,,코스피,,한창,"""005110""",,781
,,,,,,,,코스피,,현대그린푸드,"""453340""",,"13,300"
,,,,,,,,코스피,,현대위아,"""011210""",,"56,900"
,,,,,,,,코스피,,현대지에프홀딩스,"""005440""",,"4,105"
,,,,,,,,코스피,,현대코퍼레이션,"""011760""",,"18,190"
,,,,,,,,코스피,,현대코퍼레이션홀딩스,"""227840""",,"11,230"
,,,,,,,,코스피,,화신,"""010690""",,"13,720"
,,,,,,,,코스피,,효성첨단소재,"""298050""",,"422,500"
,,,,,,,,코스피,,흥아해운,"""003280""",,"1,316"
,,,,,,,,코스닥,,AP시스템,"""265520""",,"19,970"
,,,,,,,,코스닥,,CNT85,"""056730""",,"1,652"
,,,,,,,,코스닥,,HPSP,"""403870""",,"22,700"
,,,,,,,,코스닥,,JW신약,"""067290""",,"3,225"
,,,,,,,,코스닥,,KX하이텍,"""052900""",,"1,395"
,,,,,,,,코스닥,,S&K폴리텍,"""091340""",,"4,345"
,,,,,,,,코스닥,,SBI인베스트먼트,"""019550""",,"1,092"
,,,,,,,,코스닥,,SFA반도체,"""036540""",,"5,180"
,,,,,,,,코스닥,,SGA,"""049470""",,730
,,,,,,,,코스닥,,SM C&C,"""048550""",,"2,980"
,,,,,,,,코스닥,,SM Life Design,"""063440""",,"2,095"
,,,,,,,,코스닥,,THE E&M,"""089230""",,304
,,,,,,,,코스닥,,THE MIDONG,"""161570""",,"1,596"
,,,,,,,,코스닥,,골프존뉴딘홀딩스,"""121440""",,"5,250"
,,,,,,,,코스닥,,글로벌에스엠,"""900070""",,781
,,,,,,,,코스닥,,금화피에스시,"""036190""",,"29,800"
,,,,,,,,코스닥,,나노신소재,"""121600""",,"145,500"
,,,,,,,,코스닥,,나스미디어,"""089600""",,"21,150"
,,,,,,,,코스닥,,네온테크,"""306620""",,"3,360"
,,,,,,,,코스닥,,네이처셀,"""007390""",,"10,690"
,,,,,,,,코스닥,,넵튠,"""217270""",,"8,760"
,,,,,,,,코스닥,,노블엠앤비,"""106520""",,411
,,,,,,,,코스닥,,녹십자웰빙,"""234690""",,"7,940"
,,,,,,,,코스닥,,녹원씨엔아이,"""065560""",,"5,770"
,,,,,,,,코스닥,,누리플랜,"""069140""",,"5,300"
,,,,,,,,코스닥,,뉴인텍,"""012340""",,"2,910"
,,,,,,,,코스닥,,대동스틸,"""048470""",,"4,105"
,,,,,,,,코스닥,,대신밸런스제14호스팩,"""442310""",,"2,325"
,,,,,,,,코스닥,,대아티아이,"""045390""",,"3,110"
,,,,,,,,코스닥,,대주전자재료,"""078600""",,"94,100"
,,,,,,,,코스닥,,대호특수강,"""021040""",,"5,420"
,,,,,,,,코스닥,,데브시스터즈,"""194480""",,"54,300"
,,,,,,,,코스닥,,덱스터,"""206560""",,"10,600"
,,,,,,,,코스닥,,덴티스,"""261200""",,"10,960"
,,,,,,,,코스닥,,동국알앤에스,"""075970""",,"5,550"
,,,,,,,,코스닥,,두산테스나,"""131970""",,"34,750"
,,,,,,,,코스닥,,드래곤플라이,"""030350""",,706
,,,,,,,,코스닥,,드림씨아이에스,"""223250""",,"11,170"
,,,,,,,,코스닥,,디지캡,"""197140""",,"4,985"
,,,,,,,,코스닥,,디티앤씨,"""187220""",,"4,210"
,,,,,,,,코스닥,,디티앤씨알오,"""383930""",,"5,790"
,,,,,,,,코스닥,,라닉스,"""317120""",,"5,620"
,,,,,,,,코스닥,,라이온켐텍,"""171120""",,"7,590"
,,,,,,,,코스닥,,라온테크,"""232680""",,"9,800"
,,,,,,,,코스닥,,래몽래인,"""200350""",,"18,990"
,,,,,,,,코스닥,,라이프시맨틱스,"""347700""",,"4,840"
,,,,,,,,코스닥,,로보티즈,"""108490""",,"33,500"
,,,,,,,,코스닥,,레인보우로보틱스,"""277810""",,"100,300"
,,,,,,,,코스닥,,루트로닉,"""085370""",,"27,700"
,,,,,,,,코스닥,,로체시스템즈,"""071280""",,"7,650"
,,,,,,,,코스닥,,리노공업,"""058470""",,"130,700"
,,,,,,,,코스닥,,마니커에프앤지,"""195500""",,"3,185"
,,,,,,,,코스닥,,매커스,"""093520""",,"10,020"
,,,,,,,,코스닥,,메디아나,"""041920""",,"4,525"
,,,,,,,,코스닥,,메디앙스,"""014100""",,"3,245"
,,,,,,,,코스닥,,모헨즈,"""006920""",,"3,365"
,,,,,,,,코스닥,,바른손,"""018700""",,"2,445"
,,,,,,,,코스닥,,백금T&A,"""046310""",,"2,875"
,,,,,,,,코스닥,,보성파워텍,"""006910""",,"3,855"
,,,,,,,,코스닥,,브이티지엠피,"""018290""",,"5,990"
,,,,,,,,코스닥,,비디아이,"""148140""",,640
,,,,,,,,코스닥,,비비씨,"""318410""",,"9,390"
,,,,,,,,코스닥,,비아트론,"""141000""",,"10,150"
,,,,,,,,코스닥,,비투엔,"""307870""",,"1,986"
,,,,,,,,코스닥,,빅솔론,"""093190""",,"6,460"
,,,,,,,,코스닥,,빛샘전자,"""072950""",,"4,780"
,,,,,,,,코스닥,,삼기이브이,"""419050""",,"18,930"
,,,,,,,,코스닥,,삼성스팩7호,"""439250""",,"9,740"
,,,,,,,,코스닥,,삼영이엔씨,"""065570""",,"4,015"
,,,,,,,,코스닥,,삼진엘앤디,"""054090""",,"2,905"
,,,,,,,,코스닥,,상상인인더스트리,"""101000""",,"2,190"
,,,,,,,,코스닥,,서남,"""294630""",,"3,350"
,,,,,,,,코스닥,,서연탑메탈,"""019770""",,"4,150"
,,,,,,,,코스닥,,서진오토모티브,"""122690""",,"3,845"
,,,,,,,,코스닥,,서희건설,"""035890""",,"1,287"
,,,,,,,,코스닥,,세동,"""053060""",,"2,015"
,,,,,,,,코스닥,,세림B&G,"""340440""",,"2,865"
,,,,,,,,코스닥,,세진티에스,"""067770""",,"3,905"
,,,,,,,,코스닥,,셀트리온제약,"""068760""",,"82,100"
,,,,,,,,코스닥,,솔브레인홀딩스,"""036830""",,"29,150"
,,,,,,,,코스닥,,솔트룩스,"""304100""",,"27,400"
,,,,,,,,코스닥,,쇼박스,"""086980""",,"3,600"
,,,,,,,,코스닥,,수성샐바시온,"""084180""",,913
,,,,,,,,코스닥,,스튜디오산타클로스,"""204630""",,738
,,,,,,,,코스닥,,승일,"""049830""",,"10,830"
,,,,,,,,코스닥,,신신제약,"""002800""",,"4,890"
,,,,,,,,코스닥,,신원종합개발,"""017000""",,"4,105"
,,,,,,,,코스닥,,신화인터텍,"""056700""",,"3,225"
,,,,,,,,코스닥,,실리콘투,"""257720""",,"3,060"
,,,,,,,,코스닥,,썸에이지,"""208640""",,551
,,,,,,,,코스닥,,쏠리드,"""050890""",,"5,250"
,,,,,,,,코스닥,,씨앤투스,"""352700""",,"4,655"
,,,,,,,,코스닥,,씨큐브,"""101240""",,"8,120"
,,,,,,,,코스닥,,아난티,"""025980""",,"6,340"
,,,,,,,,코스닥,,아바코,"""083930""",,"18,040"
,,,,,,,,코스닥,,아스트,"""067390""",,"4,035"
,,,,,,,,코스닥,,아이씨디,"""040910""",,"12,260"
,,,,,,,,코스닥,,아이에스이커머스,"""069920""",,"4,800"
,,,,,,,,코스닥,,아이진,"""185490""",,"4,790"
,,,,,,,,코스닥,,아이큐어,"""175250""",,"3,290"
,,,,,,,,코스닥,,아이크래프트,"""052460""",,"3,060"
,,,,,,,,코스닥,,아이텍,"""119830""",,"9,150"
,,,,,,,,코스닥,,아이패밀리에스씨,"""114840""",,"20,500"
,,,,,,,,코스닥,,알로이스,"""297570""",,"1,540"
,,,,,,,,코스닥,,알리코제약,"""260660""",,"6,610"
,,,,,,,,코스닥,,애니젠,"""196300""",,"15,400"
,,,,,,,,코스닥,,야스,"""255440""",,"12,080"
,,,,,,,,코스닥,,양지사,"""030960""",,"16,280"
,,,,,,,,코스닥,,에스씨디,"""042110""",,"2,235"
,,,,,,,,코스닥,,에스에스알,"""275630""",,"5,060"
,,,,,,,,코스닥,,에스텍,"""069510""",,"8,500"
,,,,,,,,코스닥,,에스폴리텍,"""050760""",,"2,825"
,,,,,,,,코스닥,,에스넷,"""038680""",,"4,960"
,,,,,,,,코스닥,,에스피시스템스,"""317830""",,"13,090"
,,,,,,,,코스닥,,에스퓨얼셀,"""288620""",,"20,850"
,,,,,,,,코스닥,,에이디칩스,"""054630""",,403
,,,,,,,,코스닥,,에이치시티,"""072990""",,"7,150"
,,,,,,,,코스닥,,에이치피오,"""357230""",,"7,580"
,,,,,,,,코스닥,,에코프로비엠,"""247540""",,"249,500"
,,,,,,,,코스닥,,에코프로에이치엔,"""383310""",,"66,900"
,,,,,,,,코스닥,,에코플라스틱,"""038110""",,"7,120"
,,,,,,,,코스닥,,엔에이치스팩23호,"""422040""",,"2,015"
,,,,,,,,코스닥,,엔젠바이오,"""354200""",,"7,470"
,,,,,,,,코스닥,,엔피,"""291230""",,"5,190"
,,,,,,,,코스닥,,엔피케이,"""048830""",,"1,848"
,,,,,,,,코스닥,,엘티씨,"""170920""",,"11,510"
